Date,AAPL,MSFT,GOOGL,META,NVDA,ADBE,CRM,INTC,AMD,CSCO,AVGO,TXN,QCOM,AMAT,MU,AMGN,GILD,REGN,VRTX,BIIB,ILMN,DXCM,AMZN,TSLA,COST,PEP,SBUX,MDLZ,KHC,MNST,PYPL,ISRG,MELI,FTNT,NFLX,HON,CSX,ODFL,FAST,PAYX,CMCSA,TMUS,CHTR,XEL,AEP,EXC,FANG,MTDR,RRC,IDXX
2019-03-07,99185600,25339000,30086000,18306500,450104000,3185200,6916500,17803000,52186300,22209200,25411000,5431000,13667300,9831700,31567800,3421700,7618500,1020800,1432900,1078700,1254571,2582000,99140000,141637500,3279100,4858300,7814700,8070100,15205600,10783800,6170100,2139600,1317200,10011000,61513000,3797956,17881500,1673100,8636800,2599200,15126539,2309300,842600,3235800,2115400,5800635,1711100,1525100,5821900,432600
2019-03-08,95997600,22818400,23694000,13184800,422416000,2195400,4800700,16793900,49967700,18182200,22167000,5180800,10117100,8174400,34080900,2750900,7639700,1091700,1451500,1602100,971049,2964000,93340000,132294000,6782700,5003300,12363900,6699800,12460800,5926400,4577700,1674300,588300,9240000,68988000,3098863,16813800,1559100,7542800,1580100,14567644,3573400,701500,3514600,1721100,4774371,1873600,1805000,6145700,712200
2019-03-11,128044000,26491600,30032000,18884000,859728000,2711700,5699500,18963000,54420200,17859300,27161000,3319800,10738800,7199500,25164700,2816900,5207900,874200,1350700,1491700,716927,3807600,77528000,110884500,3748400,4821600,11518300,6326200,12449900,8385400,5387500,1550100,1142800,7144000,53873000,2963161,13270500,1441800,6722000,1727400,27372711,2493100,1401900,2946700,3831400,6314888,1398800,1623100,5614600,506400
2019-03-12,129870400,26132700,42220000,12155300,579576000,2583500,4082100,20782100,56410600,19485300,23324000,3047200,9575300,6267600,18623500,2677500,5235600,839700,1545300,1332200,992226,5831200,72290000,112561500,2647100,4356400,12751700,5856600,10361500,10997200,5624500,1557900,1488500,6425500,51646000,1933142,16727400,1358700,5444000,1922600,22808299,2773200,1572400,2595400,2371600,6786381,1920700,3135000,5991400,417900
2019-03-13,124130000,35513800,25888000,11973300,768900000,3992500,5230600,25522300,56705800,20568000,32089000,3911100,9198900,6404400,22786300,2719700,6276300,988800,1202300,1107200,719703,6712000,71040000,102670500,2421200,5968600,13798600,6289700,8688600,7786000,9356600,1437600,3285300,7133500,64441000,2688468,14249400,1611000,6654800,1844600,22994277,1920400,1916400,2720800,1781300,6524768,2119200,3540400,7740300,480600
2019-03-14,94318000,30763400,27302000,18037400,519384000,5113400,3247200,26647100,42818600,19215900,43094000,5393700,7306100,9491100,19757300,2909600,7958500,925200,785700,1157500,579484,5398000,58932000,106551000,2300300,8986600,9249200,5617300,8199900,8270800,5414700,1696200,1063900,5087500,52714000,2819714,12828600,1352700,5625200,1567100,17677629,1653300,1131300,3272600,2915400,5745256,2550900,1879000,5428000,473400
2019-03-15,156171600,54681100,51886000,37135400,661484000,12110500,6743700,46512500,46519900,43670700,144066000,13932300,27985600,23021500,30702000,6865000,11976800,1158500,2768600,2368100,1507048,12290000,151018000,221782500,5075400,18194200,13096900,9676900,16516500,12526600,10960900,3847200,1120800,18956500,84445000,5609825,40917900,2041800,10966800,2567600,71406521,2806200,2486500,10009300,9901400,16841805,1755600,3377500,10486900,941400
2019-03-18,104879200,31207600,24442000,37524200,486992000,4013400,3575500,16274000,34731800,19073800,56746000,4408900,13089300,7670800,22296600,2430200,8066900,545700,1554100,1055800,733170,6015200,108582000,154215000,1735400,9476000,5682400,5817900,13719500,6111400,6454000,1723500,885700,8351000,71947000,2542050,11989200,1104900,5232400,1242700,23260280,2945300,1086100,3281000,3371900,7827226,1396200,3175600,4318500,551600
2019-03-19,126585600,37588700,29788000,25611500,854972000,4257300,4379000,18274800,156052200,20596400,51556000,3592100,9363700,7134500,32407300,2268700,6860800,627900,1556200,1081900,863623,5968000,127284000,177009000,1852300,6751700,7810700,6252400,10194500,13199400,6965100,1679400,687500,9018500,75414000,2858971,13514400,1232700,6068000,1541700,17911729,4188100,1205500,2598700,3855800,9156041,1330900,3023300,4388200,405100
2019-03-20,124140800,28113300,41508000,20211500,719148000,3732600,4391000,24325300,151292100,21140800,41263000,3829400,8804800,7772400,41714400,2378700,8408200,479500,1213600,993400,962516,3434800,125312000,103623000,1499500,5733500,9512400,6560100,10093500,18263200,6462900,1959300,760800,6941000,109172000,2518496,14347800,1219500,7531600,1795800,24901539,3136200,1194700,2394400,3322800,6696513,1531300,2775600,6056200,406900
2019-03-21,204136800,29854400,28150000,16223000,824312000,2359900,4277800,19127200,129610300,20082700,27379000,5772700,19542700,13135700,84985400,2292900,9069500,880900,1156500,21621700,780149,7523200,115356000,89206500,1617000,4305600,8044400,6773900,11186100,23419400,7216700,1538700,463400,7601500,85440000,2070966,6540900,884400,4924400,1655900,18868828,2329200,1100000,2244900,3243400,11997615,1657700,2815100,5626600,620000
2019-03-22,169630800,33624500,34422000,16389200,747644000,3454000,5614300,21438400,115323300,23938500,23307000,3773500,10243500,9468300,46605600,3144700,5911900,552600,1612300,8490900,1037149,15785200,127260000,131184000,1873600,6668100,8022800,6978800,12098300,16682000,7195000,1688100,702900,6605000,86613000,2579185,9972000,1419000,6801600,2462900,18171117,3265900,5241900,2899100,3595300,10215813,1412700,2727300,4906400,496200
2019-03-25,175381200,27067100,27576000,12631200,525212000,2639300,3795400,16971400,78438200,18774900,23878000,5479100,6929600,6710200,34516000,2523700,7686800,431600,1754500,5968600,749823,8974800,102076000,153225000,1357100,4275400,6453800,5390300,7663500,12775800,5117700,1185600,402400,4325000,84738000,2173459,8603400,1219800,4463600,1613900,16905655,1972400,1365600,2622400,2383800,8260724,1053200,1872500,5219200,398300
2019-03-26,199202000,26097700,30752000,15437900,703508000,3150100,6910300,17724300,75754100,17742700,28009000,3085500,16051800,8138100,24689600,2359100,6332400,674800,1373700,6808300,568278,6966400,97318000,110263500,1193000,4583000,7624000,7059300,7464000,16576800,4498000,1173300,489400,4902000,76665000,2349478,8594700,1042800,3716000,2509900,11937916,2857200,1150200,2066300,2166400,5859659,1353000,2142600,5889500,327200
2019-03-27,119393600,22733400,29428000,10620300,474372000,2521900,8218700,19656000,88585300,20447500,21862000,4797200,11934400,7737600,26856700,2022600,5919600,450800,1181200,4041500,721759,9857600,86496000,131688000,1351200,5318500,7662700,7400100,8391900,7433800,5450200,1432800,634600,9904500,78524000,2933347,5966700,1047000,4470000,4368400,19490462,4989700,1372200,2263300,3297400,7215253,880400,2107500,4944600,375700
2019-03-28,83121600,18334800,22402000,10443000,480264000,2018000,4424800,13607900,64667500,13095000,33030000,5386400,11064300,8298300,24584500,1885600,5256000,436300,1615200,2856400,546588,6802000,60860000,101611500,1396700,3694700,6709600,6416900,6537800,9046400,4459900,984900,553000,4585500,43610000,2312131,9661500,1221000,4912000,2184300,11154845,5866500,834200,3436600,4990000,7575567,2086300,3731500,5714300,341300
2019-03-29,94256000,25399800,30890000,13455500,456896000,2097400,4913100,18736100,53502800,19582300,24493000,4327700,8529100,9221500,35716900,3189700,9601400,492300,1274700,2697200,879865,4223600,66416000,89869500,1968000,5758800,9099500,6701200,8130000,9803000,5625500,1521300,389500,6697500,47056000,2869687,11731200,1380300,7457600,2738900,22551792,5051900,1410800,5170300,4625700,7980464,1508800,2271100,5186300,420100
2019-04-01,111448000,22789100,27706000,10381500,483824000,2970100,4601100,17830400,63000300,19741700,27040000,5349800,12066500,11731000,28073000,2660500,5757300,496500,1030000,3504200,975161,7686000,84776000,121656000,1610200,5025700,8108400,6196000,7969100,10675200,6157200,1741200,648000,6107000,70361000,2539610,14290800,1231500,8528000,1723500,15285842,3808300,1153100,3267000,4769700,5906626,1414000,1413200,4834600,428500
2019-04-02,91062800,18142300,18288000,23946500,440920000,1877800,3158400,13704500,53358800,17264000,22857000,7005500,7614500,8688600,21438100,2141800,6932100,513000,814400,3337100,686190,6790400,68962000,82183500,1574300,3242600,5520900,5159500,9344000,14974600,4177400,1737600,575800,9621500,51587000,3535995,10810800,1339500,6152000,2425200,15191092,3913300,1233100,3684300,3306400,8945882,1209100,2247900,4107500,485700
2019-04-03,93087200,22860700,22180000,27391100,783504000,2432800,3819100,24552800,197650500,21110400,22266000,7036700,11563400,13204800,39097200,1948100,6687000,789300,829400,3937400,829185,7589600,78522000,118791000,1663600,4534400,6755600,6810400,8430300,9953000,5441900,1401600,775000,8164000,53689000,4047927,21575700,1673100,8109200,2948300,22449893,3077500,1195900,3936700,2771300,6050892,1491500,3014600,9407600,480600
2019-04-04,76457200,20112800,21022000,17847700,457376000,2947400,6295200,16520500,82191100,16412100,15228000,5035600,9905100,8472800,37038400,1785900,5713800,517300,1193400,2629700,558615,3348000,72478000,355810500,1319700,3022500,5449800,5477200,7574200,6896800,7996800,1965600,708200,16137000,46273000,2087305,23358900,1330200,4306800,1872300,13118552,3037100,1214700,2606200,2401200,5588933,1751900,3069100,7181600,429800
2019-04-05,74106400,15826200,20012000,9594100,481744000,1970500,4315300,19268400,65662700,13817500,18875000,3318300,12332600,8502800,21119400,2163300,5401100,657400,2289000,3250300,866912,3912800,72810000,195574500,1616200,3971500,5346200,6246000,8852400,6386000,8573800,1356000,391200,5693000,39055000,1851445,13231500,1350000,5146400,2021700,22557447,3483100,1247200,2522500,2194600,7053322,1951600,2691000,4825200,341900
2019-04-08,103526800,15116200,21750000,7297400,424192000,1796800,2848400,11758800,58002500,13862800,13899000,4580800,8942400,6314200,24546800,1629800,5308400,703800,910100,2088000,1124221,4508800,75056000,156156000,1244200,3140100,5140400,6456400,6571100,6415600,9261800,1509600,210900,8111000,46538000,1967094,12559200,577500,6879200,1468700,13302502,4035400,830900,2418600,3121000,8931862,1577000,2536900,5467500,788800
2019-04-09,143072800,17612000,19668000,19751000,439972000,1605900,5642900,13339700,75539800,15508400,11621000,4648200,11713400,7412500,29055900,1872600,5908000,577700,976000,2146200,946377,3036400,74288000,88560000,1450200,3864400,4905800,5037500,6398800,12463200,7217100,1478700,240200,9002500,54392000,2050383,13069200,830100,9361200,1348800,15951223,2866800,808800,3126300,1898500,7384614,1236700,3005600,5961100,425600
2019-04-10,86781200,16477200,15510000,11701500,444772000,1469700,3414700,13084000,64368100,13460200,14992000,3013300,15976500,5442400,23252200,1653200,7451400,579700,1155900,1612600,1069120,4486000,59280000,105919500,1556600,2681100,6066300,4539800,6323800,11282800,6561800,1508700,348000,13900500,45456000,2526241,7667100,1146300,10885600,976100,14271338,2629900,574000,3019300,1795000,6293858,1208200,1947400,5661100,526400
2019-04-11,83603200,14209100,16998000,8071000,374600000,2085600,2578400,10845800,44801200,13186000,16669000,2799300,13903800,6577500,18163900,2082600,5994400,843500,1971900,2875600,913789,4505200,53096000,147538500,2719800,3399700,6042600,4670500,6022200,16113800,7681000,1161900,387300,10151000,65269000,1863328,6002100,1435500,23878000,1422800,9869110,2535700,689100,3662000,2757100,5014253,3192700,3460600,5534700,444600
2019-04-12,111042800,19745100,24312000,12329800,471708000,1681100,2844200,12910200,41048800,14331700,30087000,4881100,13483500,4923500,21740400,2060800,6975400,1254100,1077400,2001800,1495843,2690000,62288000,101190000,2187600,3501100,5194800,5016600,5278400,12316600,6997700,1137300,358200,12526500,156462000,2248153,11161800,1140600,12518800,1009800,12309339,2858700,734000,2431600,2458800,9170762,3828700,3636400,8495700,332000
2019-04-15,70146400,15792600,23796000,10834800,440092000,1462300,2608400,11676900,40812500,12198400,16216000,4265100,10712500,5739300,16932300,2038300,4766400,811500,826700,1753400,1158864,3651600,74488000,150579000,1859700,4419800,7632200,7869000,5232900,6061400,4480100,1601400,496400,12616000,88423000,2538761,11035800,1378200,7895200,896100,13581950,2194500,749600,2198700,2425500,7059911,1716500,2207400,8621200,251400
2019-04-16,102785600,14071800,22622000,11215200,394964000,1638400,3004800,30301900,47340100,19718300,21116000,4133700,86755900,9881100,19337500,2727300,5820700,1054900,900300,2425000,1002711,3778400,60892000,109093500,1360500,5263700,8336600,5150800,4618200,8438200,3766100,2602800,469600,10922000,187402000,3190533,10317000,1355700,11124000,1262500,10727191,2834500,472400,4167800,2187000,5162444,2224300,1503000,8637600,341800
2019-04-17,115627200,19300900,30366000,9973700,351004000,2391500,4765500,38788400,48240800,26093600,18138000,6227500,156019300,8290900,22092000,5242100,7888400,1978400,2851100,2507500,1259608,8180000,57870000,76897500,1363000,7318200,9439000,4698100,6532700,7925600,5353700,5093400,502300,8888000,180541000,3624800,24583800,1511700,6774800,1189600,16366393,7576000,842100,2795900,2094100,7268529,1890500,1458200,7118700,508800
2019-04-18,96783200,27991000,24750000,11655600,380988000,2028900,4391500,20464200,39880900,18332000,26548000,4195800,41621200,6122100,16193600,8266600,11552900,1920400,3195700,2761000,1168425,6114000,54998000,88144500,1365000,6331200,6607800,6407700,6834200,8432400,10220700,7310400,663600,11044500,83532000,6765891,18888300,1408500,9870000,1224800,14894573,2746800,640800,3107200,2268200,12187165,1480600,1523100,12196500,515000
2019-04-22,77758000,15648700,19084000,13389900,279936000,1364700,2943300,12327500,36477300,11951500,13504000,3691200,33292500,4672200,19447900,3215800,11480600,921700,1213500,1802900,542990,2887600,67476000,182206500,1300000,3707000,4883100,5647100,10441400,5183200,6408500,11266800,432700,6222500,119805000,3463847,10434300,1120500,9739200,1080600,10861633,1912400,610300,3924900,2320100,8559350,2347500,2105100,12879300,321200
2019-04-23,93292000,24025500,31868000,19954800,346856000,2693600,3418400,17739900,41777500,18796600,19777000,7547400,56973700,6703900,21489400,3471700,10286600,972700,1514600,2557300,1407538,5424800,92808000,164158500,1524600,4464100,5273900,6446500,9615900,9304200,8564200,6303600,661800,8966000,100898000,4423733,10312500,1380900,8639600,1913000,18100161,2180400,762400,2720100,2722700,9215346,2130300,1741000,17216400,560600
2019-04-24,70162400,31257000,23396000,37289900,318204000,1867600,3384900,17723700,51784700,13212000,23335000,14483900,40290400,10613300,19637000,2711600,6130200,850700,1164500,4123900,932396,2829600,73516000,160912500,1156400,3517200,9347300,4876900,8443100,7337600,9553100,4776900,777500,6925000,65419000,4058537,11260800,2243700,7026800,1415500,27223545,2373500,817100,2430800,2292200,9819328,2721500,1594600,8639800,414900
2019-04-25,74172800,38033900,31344000,54148800,499296000,1747200,5498400,27949900,57329700,15526900,26732000,5315400,20732200,9547000,28346200,2453700,7944700,891200,806500,2547800,1313373,3254400,121982000,327741000,1278200,4433700,11084500,4503100,6196300,9231200,10959400,4370700,1223900,7056000,62555000,3544058,9123300,4652700,7228800,1569100,29588444,3365800,1190900,2094400,2249400,5867510,1261700,1418400,11082000,412300
2019-04-26,74596400,23654900,27228000,22075000,868988000,2114000,3342900,72364500,48827900,18010900,16404000,3582600,18860600,7203900,26092400,2445400,8144600,846000,1117700,1660800,2212564,5118400,168652000,335410500,1842900,3033800,12550500,4334400,6908200,10826200,7683200,2122500,425000,5955500,56219000,2868201,8909400,1280100,6320400,1017300,17637937,3561900,782400,2228100,1761200,6970464,1817400,2245600,9462200,413700
2019-04-29,88818800,16324200,72368000,19641300,391920000,5592400,4509700,42142300,44532700,16259500,13404000,3407600,17930000,5847300,13452800,2662500,5252500,598100,750300,1517800,1666491,3884000,80426000,250717500,1429700,2793400,5426800,4852200,5963400,8507000,6989300,2257500,437700,6573000,38217000,3122629,8044800,2177400,10713600,1497500,12625278,2631300,924500,1851800,1474600,7426815,1224400,1470700,7067900,390200
2019-04-30,186139600,24166500,133178000,23494700,362920000,3068000,3581800,27130900,73165900,20846000,18953000,4533200,17582400,10447200,16342700,3963000,7164900,554800,1619800,1914000,1193714,4679200,70120000,141969000,1427600,4963600,7384400,8481300,9695000,9130400,6489400,2109900,451700,6330500,38701000,3874454,10522800,1619700,8971200,2182200,16755101,3064900,1322600,2777900,2545300,10656602,1917800,1680800,14478200,518300
