Date,KLAC,LRCX,SNPS,CDNS,PANW,MRVL,NXPI,IDXX,ALNY,INCY,HOLX,EXAS,BMRN,LULU,ROST,EBAY,ORLY,DLTR,MS,BX,MCO,MSCI,VRSK,EXPD,CSGP,POOL,CCOI,IRDM,SIRI,EVRG,NWE,MSEX,MTDR,RRC,AR
2018-05-23,1057500,19699000,1259600,2063200,3958800,5253300,5107700,516300,617600,848600,963007,1994712,1230900,2691200,2493900,7347000,11613000,1794800,6529700,6091900,824400,432600,453900,1083400,885000,214000,187700,1787800,1258660,741200,529900,25000,1501800,6869200,2533600
2018-05-24,1366100,21240000,2177300,2935400,6991200,7478300,4273400,267200,448300,1202100,1286000,1041354,1130600,1763700,4079300,6256200,11344500,2221500,6637300,3819800,705600,432800,696400,1016800,1152000,181400,198000,713700,1236180,909400,550100,35500,1831300,8013100,3704300
2018-05-25,825700,22637000,901600,1921400,4671000,24162000,9197500,360300,531000,1373000,1099563,573447,3444000,1536600,7845400,8736600,7075500,2387700,10152800,2894000,531300,375900,467100,495300,1280000,147400,146000,644100,811870,1305600,296300,51000,2599900,7570300,3521600
2018-05-29,1241000,20495000,844400,1641000,5701800,8735800,10126000,496200,661100,1310500,1392896,1009946,1082500,2100700,4873000,8306000,8887500,2866400,26605100,5054700,898100,928400,652300,1003300,1507000,229200,292200,1118500,1131390,1055400,275000,35700,1868700,6019400,3675800
2018-05-30,973200,28121000,657000,2240000,5642400,9435200,9240100,595900,591000,1586700,1389527,6452955,1225000,3369700,3664800,7908700,10096500,3298600,11542600,2570500,740000,428000,823400,1735700,1369000,257500,209800,3161800,2589150,825600,394200,93200,1941900,6386600,3154900
2018-05-31,1373200,30783000,1375000,4283900,9451200,12753400,8042700,633100,744200,1407900,2295334,3016771,1232000,4994800,3215100,10710700,17743500,18431900,15150400,2306600,1027700,939200,1051800,2139100,2836000,151700,253300,1989600,3517700,1845700,307100,76800,2092000,20335300,4322100
2018-06-01,1381700,34371000,805800,1489700,10985400,10533700,6789300,608700,945000,2121000,2987148,2056526,1287600,14155500,3771900,7831200,8778000,7654600,10003900,2847200,588700,702000,737600,1883800,2295000,284600,333300,8324600,1553450,4459800,398700,81700,3859100,10602800,2925600
2018-06-04,854000,28059000,556600,1314100,30718800,7150300,5488600,531000,688500,1278600,2626960,1227184,548300,3986200,3738600,8115300,7935000,5765700,5523800,2209100,532000,384100,949400,1649200,2042000,222900,322300,2110500,1396030,51172100,691700,58800,2426600,7505300,2706500
2018-06-05,1084500,25079000,802500,1889600,19757400,5686900,5544000,452800,575000,1297200,2617802,1535832,937000,2776300,2752200,11216100,10671000,5868200,9136000,2898900,671500,562000,785300,1309000,2013000,122500,272900,2200800,1267240,2904800,343700,110100,1845400,4524000,2199100
2018-06-06,1596700,39254000,973200,1315600,11658600,4966600,4700300,387800,594000,1209500,1622322,3283997,1142900,2471300,2580700,6986700,10480500,4617500,7945800,2551000,528400,481900,899200,1695900,1128000,176300,223400,2800000,1332560,3643000,367900,80400,1948100,4710500,2956300
2018-06-07,1899100,127752000,923800,3378900,12706800,13699900,23139100,401900,618800,1918600,2202379,1985942,924200,2647600,3075400,11570700,10887000,4621300,8477600,2624000,616300,528300,812600,1171600,3270000,202200,315800,1358200,1048360,2928600,467800,66300,1887700,5984400,4796800
2018-06-08,1369700,52726000,765500,1479600,9140400,9299700,6819800,262800,434700,1592900,2112918,3142772,965000,3347500,2501100,6067000,7302000,3988000,6412900,1564100,477700,403700,1020900,896600,1569000,161600,198100,668000,931990,1830800,342100,48200,2083700,4883800,2160400
2018-06-11,1306400,54434000,516700,1037100,6379200,10988600,4626600,211100,382900,1488500,1597023,1284266,862600,2779800,2226500,5208900,8988000,3077400,6810400,2231500,592000,299100,688900,1630000,2366000,92900,247100,888600,1228930,2490700,283600,92300,1346700,5123600,2481000
2018-06-12,1174700,36615000,439100,1589600,13497000,5356100,6723400,397100,869600,1104200,2217479,1864894,1018200,1959000,2398200,8575100,7506000,4562200,8953300,3270500,535400,514700,910800,1109000,4170000,131900,266900,1061600,1298900,2956100,347900,64800,2097000,7420800,3159900
2018-06-13,1416000,44895000,709000,2341900,15075000,10431100,10868500,410100,738600,1244900,1880074,1942081,830700,3320800,3299400,14044000,8104500,5520100,7981400,2645700,560200,789000,595200,2037300,2406000,168700,308000,2529800,1242800,2089000,1044500,40400,1487000,7478400,3590900
2018-06-14,1039000,43866000,545400,1596500,14300400,6318400,9244900,346700,645600,2876900,4159655,2185612,1284200,2075800,2286000,9353400,9630000,3407400,8620700,5576700,740500,603400,482400,1226900,1428000,157100,211200,2048100,1497470,2494400,452400,34200,1385400,7026900,2358300
2018-06-15,1728000,43553000,1362500,3130000,13132800,7032400,11933700,637900,1116600,3454500,3230439,1765419,4738000,2195300,3852800,12891600,19749000,4065400,11505700,3455600,947800,718500,1095600,1596300,2606000,357200,459500,2858400,2955840,5928800,669500,111800,3438400,54865700,3729800
2018-06-18,1193700,45187000,923400,1450200,8680800,5471900,6443500,500900,806800,3055500,1440384,2332135,1995500,1805100,2973300,10077500,7627500,3130500,7493900,2407300,839600,587100,651800,1307300,1543000,184100,267200,1673600,1653140,1874800,348000,80100,1562200,9342200,2197400
2018-06-19,1080000,37362000,1171000,1505900,5949600,10732400,6860600,393600,664500,2923600,2008861,1797431,1695200,2022300,1973800,7190200,8877000,3218900,12490100,3055700,822400,429300,751300,2327300,2738000,212900,281200,1206700,2385570,2585700,421700,60000,2623000,5480000,2106200
2018-06-20,1202100,27759000,930100,1813500,6256200,5308800,7062400,245500,515100,1914700,1698959,1884115,1251200,1237700,2276800,5750500,10200000,2192100,6570800,2138500,683500,465000,491600,1336100,2086000,211900,262200,1716500,1301000,1356000,253400,45700,2600100,4754700,1730800
2018-06-21,1142200,32827000,622300,1626700,5423400,4887300,3304600,255800,348100,2367500,4393813,2580074,1265600,1304300,2406900,11587300,7572000,2824000,11018400,5076500,515100,813900,431500,887100,2582000,133400,183100,903200,3053720,1951200,537100,35300,2158200,6488800,2486100
2018-06-22,2896000,29503000,1020200,2836700,9549600,6890800,7211100,520100,711400,1980200,4523405,15516746,1580200,2792000,3682300,11808400,13890000,5743400,12896400,5139200,752100,923800,1436400,2059400,3368000,196900,345100,1896000,3109910,2309400,654400,115200,2175900,8374100,3410000
2018-06-25,2198900,36180000,1001900,1792900,10530000,9398300,5144400,401800,520200,1821400,1571834,2655973,1489800,1916100,2794700,13382600,11268000,1784400,14684200,4971000,793600,672200,885900,1315300,3509000,167300,168500,775000,1986420,2031600,427000,45000,1367100,6812700,2884000
2018-06-26,1492600,35058000,912600,2891400,5476800,10091600,4405100,428700,790300,4109500,1465553,2226773,1175500,1620000,2010800,12451300,9532500,2369800,12097800,7526000,596900,533900,723200,1262400,2862000,157800,205000,828700,2965650,2018100,347700,27900,2166000,8480300,2180000
2018-06-27,1469000,26858000,1126700,2326500,4220400,11348300,4133800,416300,494200,1663900,1207762,2160213,1329600,1618800,2404400,9898300,12795000,2354800,11635900,3536500,665900,637300,907400,1470300,4525000,214100,219300,962100,4154110,1506700,397600,27000,2816500,6050400,2068900
2018-06-28,1564200,33546000,781500,1209100,6623400,34399200,3259300,314400,602000,2389700,872506,2771684,1574800,1816200,1873800,11381100,8547000,3439600,14183300,2910600,711100,534300,673400,1236100,5660000,194600,239600,803700,3841740,1226500,308900,63900,2197500,7521700,1949000
2018-06-29,1727600,32016000,1312500,1563900,5451600,19429300,4574300,475400,730500,1623800,2188238,2248367,1528000,1143000,1793500,6335800,8977500,2292500,13592200,3405200,888900,602100,658500,1260600,2782000,208000,210900,762300,1798670,2189700,478700,51400,2761400,5334600,2041500
2018-07-02,1365900,21153000,766100,1202300,5307600,10320100,3916300,325500,547200,1554500,1456488,1085881,787300,1387100,2221600,6144200,9166500,1965400,8655100,4853200,1040100,558400,553700,1017800,4032000,138500,370200,593000,1117370,1952100,302900,30400,1384700,4712400,3495000
2018-07-03,803800,20484000,539400,809500,3911400,7859400,2212500,234000,310100,858500,948452,848870,357400,1280800,987400,3704000,4857000,812300,5037800,4634200,437100,311100,258400,718800,1859000,150000,109200,417800,943160,849500,131400,16000,1132100,2065800,2335800
2018-07-05,1031500,23862000,746400,1677100,5052000,10280200,3712600,407300,730800,720700,3023492,2249290,991700,1323500,1747500,4653800,7644000,1642300,10577300,8636000,681700,400700,976200,1781600,2673000,198200,190000,808000,1398720,1523900,181200,37600,1599100,3691000,1715500
2018-07-06,676300,23543000,826500,1539900,4270200,7913200,2870500,346300,519900,1501500,1639091,1809248,926100,2077100,2073500,4188500,6592500,1464200,7269300,5952700,682500,459600,687200,1562900,1609000,121400,180600,843500,953090,1242400,160600,40300,2125700,4463500,1834000
2018-07-09,769800,20559000,947000,1637200,7407000,11541600,2822600,540200,562400,2813100,1329085,1231781,1559800,2049000,2189700,4660700,12858000,2263700,9412500,5482800,639200,494200,637000,1694800,1816000,164000,258300,684100,1253940,1308700,205000,52400,2248800,4742600,3470700
2018-07-10,1086500,19771000,1081000,1420400,15904200,29134500,4193600,684400,741300,1378100,1124111,972921,1261700,1224500,1613900,11250700,7332000,1765000,9238800,4059300,768700,353000,822300,1153700,2075000,153900,221400,459700,1197260,1776400,368300,25400,1932700,5807800,1839200
2018-07-11,1120100,34509000,998800,1023600,7604400,12153300,5709200,416500,440500,1418700,1510833,1208176,1114400,1060400,1798400,8442000,6549000,2767100,6089500,2470600,770600,442500,736100,1059500,2441000,132500,382100,1112400,1256680,1061900,208800,37900,1928400,7480600,1747800
2018-07-12,1363400,26871000,892400,1375400,7908600,10914000,4158200,329600,489900,1503900,2018040,1315528,1782200,762800,1380000,9711500,7015500,1833400,7774700,2103300,1181000,502400,606300,825800,1188000,119600,210700,1836900,1103430,1423300,161600,38300,1773300,4921500,2279300
2018-07-13,606900,21323000,643300,978400,5412000,7650500,4265800,198700,425200,1176300,1231272,638667,1368900,881000,2009400,7785700,5563500,1904100,9747600,2300400,604300,369100,403600,943100,938000,155200,179300,904700,898620,888700,207400,46800,943400,3502000,3081300
2018-07-16,903900,18735000,864300,756600,3721200,10783200,5967300,253700,896400,1139400,1184595,898699,942700,905300,1662000,11576800,9372000,1629200,8724000,2578400,509500,349700,765900,1110900,1629000,204000,153700,601400,1046860,740500,246800,34000,1013800,3603200,2609300
2018-07-17,2037600,24194000,1059500,1642900,4353600,11203400,9014600,340800,506800,2257600,1006638,1722517,878300,2422700,2420600,9931200,10173000,2130300,11138300,3791800,534500,302100,408800,1057400,1519000,221000,153500,2086100,1096590,1213400,167900,46700,693200,4015500,1603900
2018-07-18,1753300,32971000,1267800,994400,4774800,7015400,4799100,300800,555400,1316900,1012896,1827032,1019700,1155600,1975600,15840300,8082000,2001500,18407300,7096000,787400,373000,478000,955500,1366000,207800,228300,1291800,1475190,680400,203300,68000,1187700,4814700,3420600
2018-07-19,1314700,20152000,783300,850000,3626400,8743300,7100500,380600,426700,1321200,1032695,1109736,845500,1069900,1822100,50978000,15256500,2314900,11363600,5083800,541900,310400,373900,635900,1604000,489900,213800,882900,1265310,874500,514200,71600,1222300,3834600,1832600
2018-07-20,1105600,17208000,1053800,1667700,3973200,7805900,9270500,539500,418300,1040400,1276132,1093864,1041000,1409300,2410600,20035000,9498000,2606700,8910000,3795400,679000,415900,658200,1033400,1135000,271800,133600,796400,1154780,817300,508400,49200,1304300,3363800,1144000
2018-07-23,852900,22954000,609700,1359100,6345600,8083300,12777400,369300,489500,1090500,1145089,1052493,1284700,1273800,2186700,15380500,9682500,2738000,7728900,2125000,642700,439900,478800,1090800,1655000,180800,174500,867000,848020,1459900,712400,26600,1221200,3281700,2022900
2018-07-24,1688400,23002000,1011500,3037500,6990000,7560400,9091000,474600,565300,1359600,2655230,1835273,1069100,1689100,1664000,10916700,11763000,2895500,7254900,3768600,554600,852700,720300,1465500,2450000,190000,193000,806500,1735460,1560800,706800,32400,1098400,3968800,1650200
2018-07-25,1563700,22323000,1067800,2340900,5211600,7759900,19769600,484000,646900,1148400,1487376,1637194,1309100,1326200,1622700,12141500,18967500,2865000,7483100,4701100,657300,528400,546300,2092200,4942000,145800,184600,769200,1615190,1937700,842800,19300,1171200,4599900,1821700
2018-07-26,1548800,38416000,749900,2199900,5089800,9199600,49298100,331800,754700,1109100,1521926,1402158,1254000,1003800,2158000,9728300,23559000,2341000,5524900,3929300,787900,485400,1046900,1655800,1618000,112400,272300,739600,1391570,951600,372100,25700,978700,5323500,2242800
2018-07-27,1419200,80737000,1832700,1527700,6102000,9672500,21620400,513800,654600,1268400,2094178,1742472,1215700,1858100,1654300,10161300,10539000,1867000,7252100,4204200,2120000,374400,991900,622000,2172000,129700,160800,588100,1599820,1013200,359600,32500,1240500,12796800,2913100
2018-07-30,1863500,34120000,1961600,1848600,16711800,5388500,14652900,619100,1328500,1640600,3560335,2784066,894800,1303200,1862400,10093700,9880500,3027000,10123700,2567100,1692100,472200,1046400,747500,2133000,174600,269000,962500,1454940,951400,394700,46200,1815300,9514300,2699200
2018-07-31,4867900,34177000,1258800,1928200,10086600,6984500,11682100,537300,886900,2572100,2960809,1668875,1129200,1073500,2837700,9976100,8388000,2997700,9714900,3578300,1527700,693100,1118300,1192200,2581000,192400,302600,1780100,1397190,1155700,277700,39200,1345700,11783500,3263200
2018-08-01,1839100,25590000,733200,1948900,5844000,8826700,8527300,1092300,809300,2055300,7311275,2545737,1140300,1886200,3314800,8981800,8635500,5689900,9194600,4557300,888200,1021800,1487400,1145300,2708000,249800,491400,1753500,1791980,914600,315000,30300,1568000,5975300,2894700
2018-08-02,1623200,18192000,1120000,1599500,9422400,4599700,7547900,521700,1091600,2430300,4147159,15144656,1252800,1793700,3280800,7235700,12844500,2228800,7882500,2462000,884200,1333600,1106100,1046900,1226000,154300,322600,1841700,1410500,1081300,154900,21300,3111200,5551200,7882500
2018-08-03,1247900,15075000,703100,777000,5582400,6762800,7016100,440800,1056100,2115300,2273661,3963569,1115800,1984100,2330000,7154100,9186000,1392600,5426100,1795000,854200,721600,787700,1397200,1005000,118400,138400,1404000,1463160,1089800,216400,29000,2989500,4626200,4064200
2018-08-06,1151700,17930000,965400,962300,5101800,4740400,6821400,357900,1303800,2208800,2200862,2491412,1051000,1267200,1332700,8119000,7941000,1716600,5086900,1898900,741400,787300,540600,1620500,1371000,141500,337700,1342100,1924940,1159100,144900,32600,1450000,5950400,2812400
2018-08-07,1414300,27277000,1339000,926100,4069800,5093700,4264900,515500,986200,2091500,1862950,2835324,3454200,1442400,2035700,5722300,6193500,2119000,5632300,2630800,740300,433800,689400,4466800,2458000,173100,255100,1363900,1263600,1412100,141200,45100,1902600,6181100,4323200
2018-08-08,1241200,21288000,795300,1275500,4018800,4789000,4124500,545600,832200,2667000,1611149,1795709,1325900,1534300,2099400,5504300,7791000,2043700,5884100,2740800,371800,337700,562300,1653400,1557000,99400,193200,1015900,1284990,1111500,122200,26800,1681000,3095800,2073300
2018-08-09,999100,32915000,1016900,1080200,7837800,3210600,4801200,380300,1400700,1608300,1670000,1574078,806400,925600,1898500,8115900,5367000,1738400,7583400,2325500,651300,343300,656900,1366200,1152000,85300,169200,886400,1296500,1610100,122600,24900,1537200,4738900,1690300
2018-08-10,2340600,29623000,1159000,835700,8320200,6190000,9381000,299000,663000,1022700,1130394,1716297,645000,1873900,2718000,13198500,6648000,1279600,14321600,2951100,751300,432300,436600,1408400,1318000,183600,238400,688900,978700,1507500,158800,23000,1065600,5284500,2347300
2018-08-13,1582200,21843000,914400,2240000,8645400,5690300,8900200,384300,4006900,1336500,4668691,873000,919400,1786600,3901900,7984400,7920000,3332900,11445900,2337000,675400,462700,536800,1410700,1467000,165700,187200,851900,998120,1977300,141400,35000,1409000,6620700,3423700
2018-08-14,1094400,19201000,588300,1345700,9141600,7805400,10669900,316200,1041400,1413300,4234426,1417700,634700,1860100,2215800,9201000,10765500,2720700,8695500,3003000,494700,474300,539300,937100,894000,126600,154800,981900,1132000,1033200,171800,57600,1176200,3622700,3175300
2018-08-15,1722500,29154000,770500,1520000,10785000,9423000,15241200,286300,1051200,1896300,2241680,1359337,720600,1320700,3456000,12381500,10260000,2907800,9496100,2154500,571700,500100,697000,1765500,943000,129800,273400,946200,1226090,1423600,198400,37800,1948800,6412000,3716100
2018-08-16,1482000,26004000,768400,1379300,9870000,8183900,4169200,302900,619500,1152800,2166449,1519523,1297300,1336400,2764400,8534500,7503000,3083100,8264500,2898900,804700,411600,469700,1103600,769000,115600,203000,621700,958120,1828500,190300,29700,991800,3899800,2051000
2018-08-17,2816400,42193000,820400,978200,5717400,12338400,5833000,309300,635900,1233800,3686589,1010658,1411300,1061600,2715100,6982400,7632000,1822000,5854500,4551600,593000,284000,639000,711600,684000,119400,190300,626500,1145440,3784600,322500,44600,1029300,3379900,1683100
2018-08-20,1242800,25374000,816100,1095000,5303400,9106200,6460100,480100,986200,1433300,2624802,985407,1110200,2691700,3425700,7843900,7519500,3152500,7898200,5732600,596300,227400,535500,1038300,932000,90900,118300,1081400,980220,1413400,182200,25400,700900,6004500,2075900
